Category,BG,Subcategory,Group,狀態,銷售單號,月份,開單日期,預交日期,預交年份,預交月份,交期變更,客戶名稱,負責業務,交貨方式,產品分類,品名,幣別,數量,單價,匯率,本國幣別NTD,客戶料號,客戶希交日,Term
MLVG,PC,,LF,12未出,SON20A0216,10,2020-10-16,2020-12-08,2020,December,2020-11-17,LITTEL,沈思明,FEDEX,MLVG0603 series成品,MLVG06033R0LV42BP,USD,48000.0,0.0075,28.94,10418.4,V0603MHS03NR,2020-12-16,FCA
MLVG,PC,,LF,12未出,SON20A0216,10,2020-10-16,2020-12-08,2020,December,2020-11-17,LITTEL,沈思明,FEDEX,MLVG0603 series成品,MLVG0603220LV09BP,USD,72000.0,0.0075,28.94,15627.6,V0603MHS22NR,2020-12-16,FCA
MLVG,PC,,LF,12未出,SON20A0216,10,2020-10-16,2020-12-08,2020,December,2020-11-17,LITTEL,沈思明,FEDEX,MLVG0402 series成品,MLVG0402120LV18BP,USD,550000.0,0.003,28.94,47751.0,V0402MHS12NR,2020-12-08,FCA
MLA0,PC,,LF,12未出,SON20A0216,10,2020-10-16,2020-12-08,2020,December,2020-11-17,LITTEL,沈思明,FEDEX,MLA0402series成品,MLA0402V18E,USD,100000.0,0.0032,28.94,9260.8,V18MLE0402NR,2020-12-16,FCA
MLA0,PC,,LF,12未出,SON20A0216,10,2020-10-16,2020-12-08,2020,December,2020-11-17,LITTEL,沈思明,FEDEX,MLA0603series成品,MLA0603V26,USD,64000.0,0.0075,28.94,13891.2,V26MLA0603NR,2020-12-16,FCA
MLVS,PC,,LF,12未出,SON20A0216,10,2020-10-16,2020-12-08,2020,December,2020-11-17,LITTEL,沈思明,FEDEX,MLVS0402 L Free Ser,MLVS0402L14F,USD,400000.0,0.0021,28.94,24309.6,V18MLA0402NRX1,2020-12-16,FCA
WIP2,WIP,,Laird,12未出,AON2090203,9,2020-09-16,2020-12-09,2020,December,,StewdCN,沈思明,FEDEX,WIP2016 P-1 Series,WIP201610P-R47ML,USD,15000.0,0.02,29.445,8833.5,MGV201610R47M-10,2020-10-15,FCA
MIP2,EMC,,Bourns,12未出,AON2090201,9,2020-09-16,2020-12-09,2020,December,2020-11-26,Bourns,沈思明,EXPRESS,MIP2520 series成品,MIP25202R2MBE,USD,210000.0,0.012,29.445,74201.4,CVH252009-2R2M,2020-12-09,FCA
MLVS,PC,,WE,12未出,SON20A0513,10,2020-10-29,2020-12-10,2020,December,,WuUSA,沈思明,UPS,MLVS0805 AM成品,MLVS0805AM11401F,EUR,4000.0,0.02637,33.75,3559.95,825 501 10,2020-12-24,FCA
EGA0,PC,,WE,12未出,SON20A0513,10,2020-10-29,2020-12-10,2020,December,,WuUSA,沈思明,UPS,EGA0402AH成品,EGA10402V05AH,EUR,40000.0,0.02553,33.75,34465.5,823 070 500 29,2020-12-24,FCA
MHC3,EMC,,Laird,12未出,WON2090244,9,2020-09-30,2020-12-10,2020,December,,Laird,沈思明,BY TRUCK,MHC3216-S series成,MHC3216S601PBE,USD,300000.0,0.004,29.295,35154.0,MI1206K601R-10,2020-10-27,FCA
MCB2,EMC,,Laird,12未出,WON2090245,9,2020-09-30,2020-12-10,2020,December,,Laird,沈思明,BY TRUCK,MCB2012-S series成,MCB2012S121KBPC6,USD,300000.0,0.00157,29.295,13797.95,LI0805H121R-10,2020-11-19,FCA
MCB2,EMC,,Laird,12未出,WON2090245,9,2020-09-30,2020-12-10,2020,December,,Laird,沈思明,BY TRUCK,MCB2012-S series成,MCB2012S121KBPC6,USD,300000.0,0.00157,29.295,13797.95,LI0805H121R-10,2020-12-03,FCA
MCB2,EMC,,Laird,12未出,WON20A0041,10,2020-10-12,2020-12-10,2020,December,2020-11-09,Laird,沈思明,BY TRUCK,MCB2012-S series成,MCB2012S121KBPC6,USD,400000.0,0.00157,28.94,18174.32,LI0805H121R-10,2020-11-26,FCA
MCB2,EMC,,Laird,12未出,WON20A0041,10,2020-10-12,2020-12-10,2020,December,2020-11-09,Laird,沈思明,BY TRUCK,MCB2012-S series成,MCB2012S121KBPC6,USD,400000.0,0.00157,28.94,18174.32,LI0805H121R-10,2020-12-10,FCA
MCB1,EMC,,Laird,12未出,WON20A0106,10,2020-10-16,2020-12-10,2020,December,2020-10-21,LairdUSA,沈思明,UPS-Exped.,MCB1608-S series成,MCB1608S601FBPC6,USD,116000.0,0.00113,28.94,3793.46,HZ0603C601R-10,2020-11-03,FCA
MCB3,EMC,,Laird,12未出,WON20A0106,10,2020-10-16,2020-12-10,2020,December,2020-10-21,LairdUSA,沈思明,UPS-Exped.,MCB3216-S series成,MCB3216S121KBEC6,USD,30000.0,0.00378,28.94,3281.8,LI1206H121R-10,2020-11-03,FCA
MCB1,EMC,,Laird,12未出,WON20B0048,11,2020-11-06,2020-12-10,2020,December,,Laird,沈思明,BY TRUCK,MCB1005-B series成,MCB1005B102EBP,USD,100000.0,0.0008,28.84,2307.2,HZ0402B102R-10,2020-12-10,FCA
MCB1,EMC,,Laird,12未出,WON20B0171,11,2020-11-19,2020-12-10,2020,December,,Laird,沈思明,BY TRUCK,MCB1005-B series成,MCB1005B102GBP,USD,100000.0,0.001,28.79,2879.0,HZ0402C102R-10,2020-12-10,FCA
MCB1,EMC,,Laird,12未出,WON20B0185,11,2020-11-20,2020-12-10,2020,December,,Laird,沈思明,BY TRUCK,MCB1005-B series成,MCB1005B601EBP,USD,100000.0,0.00076,28.79,2188.04,HZ0402A601R-10,2020-12-10,FCA
MCB1,EMC,,Laird,12未出,WON20B0235,11,2020-11-26,2020-12-10,2020,December,,LairdUSA,沈思明,UPS-Exped.,MCB1005-B series成,MCB1005B102EBP,USD,180000.0,0.0008,28.77,4142.88,HZ0402B102R-10,2020-12-15,FCA
MCI1,EMC,,華新科技,12未出,AON20B0376,11,2020-11-26,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ18NJHBP,NTD,20000.0,0.029,1.0,580.0,WL100505G18NJGT02,2020-12-17,LOC2
MCI1,EMC,,華新科技,12未出,AON20B0376,11,2020-11-26,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ8N2JHBP,NTD,10000.0,0.029,1.0,290.0,WL100505G8N2JGT03,2020-12-17,LOC2
MCI1,EMC,,華新科技,12未出,AON20B0397,11,2020-11-30,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ2N2SHBP,NTD,20000.0,0.029,1.0,580.0,WLCM1005Z0S2N2TB,2020-12-21,LOC2
MIP2,EMC,,華新科技,12未出,AON20B0397,11,2020-11-30,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MIP2012 series成品,MIP20124R7MBE,NTD,27000.0,0.216,1.0,5832.0,WLFM201209M4R7PC,2020-12-21,LOC2
MHC1,EMC,,華新科技,12未出,AON20B0397,11,2020-11-30,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MHC1608-P series成,MHC1608P601ZBP1A3,NTD,8000.0,0.076,1.0,608.0,WLBD1608HCU601TL,2020-12-21,LOC2
MHC2,EMC,,華新科技,12未出,AON20B0397,11,2020-11-30,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MHC2012-S series成,MHC2012S221QBP,NTD,8000.0,0.079,1.0,632.0,WLBD2012HCU221TH,2020-12-21,LOC2
MHC1,EMC,,華新科技,12未出,AON20B0397,11,2020-11-30,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MHC1608-S series成,MHC1608S301NBP,NTD,16000.0,0.043,1.0,688.0,WLBD1608HCU301TH,2020-12-21,LOC2
EGA0,PC,,WE,12未出,SON2090335,9,2020-09-15,2020-12-10,2020,December,2020-11-25,WUR,沈思明,AIR-FWRD,EGA0402AH成品,EGA10402V05AH,EUR,200000.0,0.02553,34.73,177331.38,823 070 500 29,2020-12-10,FCA
MLVS,PC,,WE,12未出,SON2090335,9,2020-09-15,2020-12-10,2020,December,2020-11-25,WUR,沈思明,AIR-FWRD,MLVS1206 AM成品,MLVS1206AM35201F,EUR,24000.0,0.04377,34.73,36483.17,825 413 50,2020-12-10,FCA
MLVS,PC,,WE,12未出,SON2090335,9,2020-09-15,2020-12-10,2020,December,2020-11-25,WUR,沈思明,AIR-FWRD,MLVS0805 AM成品,MLVS0805AM14351F,EUR,200000.0,0.01819,34.73,126347.74,825 501 40,2020-12-10,FCA
SGX1,PC,,Eaton,12未出,SON2090501,9,2020-09-24,2020-12-10,2020,December,2020-11-26,EATON,沈思明,AIR-FWRD,SGX1206-4成品,SurgX Array (ESD41),USD,130000.0,0.05111,29.295,194644.77,41206ESDA-TR1,2020-12-11,FCA
SGX1,PC,,Eaton,12未出,SON2090648,9,2020-09-30,2020-12-10,2020,December,2020-11-26,EATON,沈思明,AIR-FWRD,SGX1206-4成品,SurgX Array (ESD41),USD,75000.0,0.05111,29.295,112295.06,41206ESDA-TR1,2020-12-10,FCA
WIP2,WIP,,Eaton,12未出,SON2090649,9,2020-09-30,2020-12-10,2020,December,2020-11-26,EATON,沈思明,AIR-FWRD,WIP2520 S-1 Series,WIPEA252012S-1R0ML,USD,60000.0,0.0335,29.295,58882.95,28571511,2020-12-17,FCA
MIP2,EMC,,華新科技,12未出,AON2090191,9,2020-09-15,2020-12-10,2020,December,2020-11-09,華新科技,許凱智,EXPRESS,MIP2520 series成品,MIP2520R47MBE,NTD,120000.0,0.366,1.0,43920.0,WLFM252009MR47PC,2020-10-05,LOC2
MCI0,EMC,,華新科技,12未出,AON2090225,9,2020-09-18,2020-12-10,2020,December,2020-11-23,華新科技,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ1N8SHBP,NTD,510000.0,0.023,1.0,11730.0,WLCM0603Z0S1N8TB,2020-10-08,LOC2
MCI0,EMC,,華新科技,12未出,AON2090225,9,2020-09-18,2020-12-10,2020,December,2020-11-23,華新科技,許凱智,EXPRESS,MCI0603 series成品,MCI0603HQ10NJHBP,NTD,1005000.0,0.046,1.0,46230.0,WLCM0603Z0J10NTB,2020-10-08,LOC2
WIP2,WIP,,信昌,待通知,AON20B0148,11,2020-11-10,2020-12-10,2020,December,,信昌,許凱智,EXPRESS,WIP2520 S-1 Series,WIP252012S-1R0ML,NTD,600000.0,0.488,1.0,292800.0,MCS25GD1R0MPHC,2020-12-10,LOC2
MCI1,EMC,,華新科技,12未出,AON20B0347,11,2020-11-25,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQR27JHBP,NTD,4000.0,0.143,1.0,572.0,WLCM1608Z2JR27TB,2020-12-14,LOC2
MCI1,EMC,,華新科技,12未出,AON20B0347,11,2020-11-25,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQR27JHBP,NTD,4000.0,0.143,1.0,572.0,WLCM1608Z2JR27TB,2020-12-14,LOC2
MCI1,EMC,,華新科技,12未出,AON20B0347,11,2020-11-25,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQR27JHBP,NTD,4000.0,0.143,1.0,572.0,WLCM1608Z2JR27TB,2020-12-14,LOC2
MCI1,EMC,,華新科技,12未出,AON20B0347,11,2020-11-25,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQR27JHBP,NTD,4000.0,0.143,1.0,572.0,WLCM1608Z2JR27TB,2020-12-14,LOC2
MCI1,EMC,,華新科技,12未出,AON20B0347,11,2020-11-25,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ3N6BHBP,NTD,10000.0,0.034,1.0,340.0,WLCM1005Z0B3N6TB,2020-12-14,LOC2
MCI1,EMC,,華新科技,12未出,AON20B0376,11,2020-11-26,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ15NJHBP,NTD,20000.0,0.029,1.0,580.0,WLCM1005Z0J15NTB,2020-12-17,LOC2
MCI1,EMC,,華新科技,12未出,AON20B0376,11,2020-11-26,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQ18NJHBP,NTD,16000.0,0.091,1.0,1456.0,WLCM1608Z2J18NTB,2020-12-17,LOC2
MCI1,EMC,,華新科技,12未出,AON20B0376,11,2020-11-26,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ22NJHBP,NTD,20000.0,0.029,1.0,580.0,WL100505G22NJGT02,2020-12-17,LOC2
MCI1,EMC,,華新科技,12未出,AON20B0376,11,2020-11-26,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ15NJHBP,NTD,120000.0,0.029,1.0,3480.0,WL100505G15NJGT03,2020-12-17,LOC2
MCI1,EMC,,華新科技,12未出,AON20B0376,11,2020-11-26,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ33NJHBP,NTD,10000.0,0.049,1.0,490.0,WL100505G33NJGT02,2020-12-17,LOC2
MCI1,EMC,,華新科技,12未出,AON20B0376,11,2020-11-26,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ82NJHBP,NTD,20000.0,0.07,1.0,1400.0,WL100505G82NJGT02,2020-12-17,LOC2
MCI1,EMC,,華新科技,12未出,AON20B0376,11,2020-11-26,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ10NJHBP,NTD,40000.0,0.029,1.0,1160.0,WL100505G10NJGT03,2020-12-17,LOC2
MCI1,EMC,,華新科技,12未出,AON20B0376,11,2020-11-26,2020-12-10,2020,December,,華新科技,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ27NJHBP,NTD,10000.0,0.029,1.0,290.0,WL100505G27NJGT02,2020-12-17,LOC2
WIP2,WIP,,Eaton,12未出,SON20A0350,10,2020-10-22,2020-12-10,2020,December,2020-11-27,EATON,沈思明,AIR-FWRD,WIP2520 S-1 Series,WIPEA252012S-1R0ML,USD,60000.0,0.0335,28.875,58038.75,28571511,2020-12-24,FCA
WIP2,WIP,,Eaton,12未出,SON20A0355,10,2020-10-22,2020-12-10,2020,December,2020-11-27,EATON,沈思明,AIR-FWRD,WIP2520 S-1 Series,WIPEA252012S-1R0ML,USD,150000.0,0.0335,28.875,145096.88,28571511,2020-12-24,FCA
MLVS,PC,,WE,12未出,SON20A0513,10,2020-10-29,2020-12-10,2020,December,,WuUSA,沈思明,UPS,MLVS1206 AM成品,MLVS1206AM40181F,EUR,40000.0,0.04377,33.75,59089.5,825 314 00,2020-12-24,FCA
MLVS,PC,,WE,12未出,SON20A0513,10,2020-10-29,2020-12-10,2020,December,,WuUSA,沈思明,UPS,MLVS0603 AM成品,MLVS0603AM04301F,EUR,80000.0,0.01066,33.75,28782.0,825 360 40,2020-12-24,FCA
MLVS,PC,,WE,12未出,SON20A0513,10,2020-10-29,2020-12-10,2020,December,,WuUSA,沈思明,UPS,MLVS0805 AM成品,MLVS0805AM04501F,EUR,12000.0,0.02637,33.75,10679.85,825 500 40,2020-12-24,FCA
WIP2,WIP,,信昌,待通知,SON20B0206,11,2020-11-10,2020-12-10,2020,December,,信昌,許凱智,EXPRESS,WIP2520 P-1 Series,WIP252012P-1R0ML,NTD,150000.0,0.351,1.0,52650.0,MCS25GD1R0MPMP,2020-12-10,LOC2
MCB1,EMC,,信昌,12未出,AON20A0020,10,2020-10-06,2020-12-11,2020,December,2020-10-26,信昌,許凱智,EXPRESS,MCB1005-S series成,MCB1005S601FBP,NTD,330000.0,0.024,1.0,7920.0,WB100505E601QHT03,2020-12-11,LOC2
MCI1,EMC,,信昌,12未出,AON20B0148,11,2020-11-10,2020-12-11,2020,December,,信昌,許凱智,EXPRESS,MCI1608 series成品,MCI1608HQR27JHBP,NTD,20000.0,0.143,1.0,2860.0,WL160808QR27JHT02,2020-12-11,LOC2
MHC1,EMC,,信昌,12未出,AON20B0183,11,2020-11-12,2020-12-11,2020,December,,信昌,許凱智,EXPRESS,MHC1608-S series成,MHC1608S600QBP,NTD,4000.0,0.037,1.0,148.0,WP160808J600QHT30,2020-12-11,LOC2
WIP2,WIP,,信昌,待通知,SON2010129,1,2020-01-08,2020-12-11,2020,December,2020-09-30,信昌,許凱智,EXPRESS,WIP2520 P-1 Series,WIP252012P-2R2ML,NTD,1500000.0,0.29,1.0,435000.0,MCS25GD2R2MPMP,2020-12-11,LOC2
MLVS,PC,,WE,12未出,SON2090600,9,2020-09-29,2020-12-11,2020,December,2020-09-30,WUTJ,沈思明,FEDEX-Eco,MLVS1206 AM成品,MLVS1206AM11461F,EUR,80000.0,0.04377,34.68,121435.49,825 411 10,2020-12-11,FCA
MLVS,PC,,WE,12未出,SON2090647,9,2020-09-30,2020-12-11,2020,December,2020-10-14,WUTJ,沈思明,FEDEX-Eco,MLVS1206 AM成品,MLVS1206AM35201F,EUR,4000.0,0.04377,34.68,6071.77,825 413 50,2020-12-11,FCA
MLVS,PC,,WE,12未出,SON2090647,9,2020-09-30,2020-12-11,2020,December,2020-10-14,WUTJ,沈思明,FEDEX-Eco,MLVS1206 AM成品,MLVS1206AM35201F,EUR,16000.0,0.04377,34.68,24287.1,825 413 50,2020-12-11,FCA
MLVS,PC,,WE,12未出,SON20A0314,10,2020-10-21,2020-12-11,2020,December,,WUTJ,沈思明,FEDEX-Eco,MLVS1206 AM成品,MLVS1206AM30501F,EUR,20000.0,0.04167,33.75,28127.25,825 413 00,2020-12-11,FCA
MLVS,PC,,WE,12未出,SON20A0315,10,2020-10-21,2020-12-11,2020,December,2020-11-03,WUTJ,沈思明,FEDEX-Eco,MLVS0805 AM成品,MLVS0805AM30201F,EUR,12000.0,0.02637,33.75,10679.85,825 503 00,2020-12-11,FCA
EGA0,PC,,WE,12未出,SON20A0315,10,2020-10-21,2020-12-11,2020,December,2020-11-03,WUTJ,沈思明,FEDEX-Eco,EGA0603成品,EGA10603V05B0,EUR,50000.0,0.02735,33.75,46153.13,823 060 500 29,2020-12-11,FCA
EGA0,PC,,WE,12未出,SON20A0315,10,2020-10-21,2020-12-11,2020,December,2020-11-03,WUTJ,沈思明,FEDEX-Eco,EGA0402AH成品,EGA10402V05AH,EUR,50000.0,0.02553,33.75,43081.88,823 070 500 29,2020-12-11,FCA
MLVS,PC,,WE,12未出,SON20A0315,10,2020-10-21,2020-12-11,2020,December,2020-11-03,WUTJ,沈思明,FEDEX-Eco,MLVS1206 AM成品,MLVS1206AM40181F,EUR,16000.0,0.04377,33.75,23635.8,825 314 00,2020-12-11,FCA
MLVS,PC,,WE,12未出,SON20A0315,10,2020-10-21,2020-12-11,2020,December,2020-11-03,WUTJ,沈思明,FEDEX-Eco,MLVS0603 AM成品,MLVS0603AM04301F,EUR,60000.0,0.01066,33.75,21586.5,825 360 40,2020-12-11,FCA
MLVS,PC,,WE,12未出,SON20A0315,10,2020-10-21,2020-12-11,2020,December,2020-11-03,WUTJ,沈思明,FEDEX-Eco,MLVS1206 AM成品,MLVS1206AM11461F,EUR,20000.0,0.04377,33.75,29544.75,825 411 10,2020-12-11,FCA
MLVS,PC,,WE,12未出,SON20A0315,10,2020-10-21,2020-12-11,2020,December,2020-11-03,WUTJ,沈思明,FEDEX-Eco,MLVS1206 AM成品,MLVS1206AM20601F,EUR,4000.0,0.04377,33.75,5908.95,825 512 00,2020-12-11,FCA
MLVS,PC,,WE,12未出,SON20A0315,10,2020-10-21,2020-12-11,2020,December,2020-11-03,WUTJ,沈思明,FEDEX-Eco,MLVS0603 AM成品,MLVS0603AM06241F,EUR,4000.0,0.01066,33.75,1439.1,825 560 60,2020-11-11,FCA
MLVS,PC,,WE,12未出,SON20B0236,11,2020-11-11,2020-12-11,2020,December,,WUTJ,沈思明,FEDEX-Eco,MLVS1206 AM成品,MLVS1206AM04152F,EUR,4000.0,0.04377,33.67,5894.94,825 310 40,2020-12-11,FCA
MLVS,PC,,WE,12未出,SON20B0236,11,2020-11-11,2020-12-11,2020,December,,WUTJ,沈思明,FEDEX-Eco,MLVS1206 AM成品,MLVS1206AM25551F,EUR,8000.0,0.04377,33.67,11789.89,825 412 50,2020-12-11,FCA
MLVS,PC,,WE,12未出,SON20B0340,11,2020-11-17,2020-12-11,2020,December,,WUTJ,沈思明,FEDEX-Eco,MLVS1206 AM成品,MLVS1206AM04152F,EUR,4000.0,0.04377,33.67,5894.94,825 310 40,2020-12-11,FCA
MCI1,EMC,,信昌,12未出,ZON20B0045,11,2020-11-06,2020-12-11,2020,December,2020-11-19,信昌,許凱智,EXPRESS,MCI1005 series成品,MCI1005HQ8N2JHBP,NTD,20000.0,0.029,1.0,580.0,WL100505Q8N2JHT05,2020-12-11,LOC2
MCB1,EMC,,信昌,12未出,ZON20B0067,11,2020-11-10,2020-12-11,2020,December,,信昌,許凱智,EXPRESS,MCB1005-H series成,MCB1005H121FBP,NTD,20000.0,0.024,1.0,480.0,WB100505I121QHT03,2020-12-11,LOC2
WIP2,WIP,,信昌,待通知,AON20B0183,11,2020-11-12,2020-12-12,2020,December,,信昌,許凱智,EXPRESS,WIP2520 P-1 Series,WIP252012P-1R0ML,NTD,102000.0,0.351,1.0,35802.0,MCS25GD1R0MPMP,2020-12-12,LOC2
WIP2,WIP,,Laird,12未出,AON2090250,9,2020-09-21,2020-12-14,2020,December,,StewdCN,沈思明,FEDEX,WIP2016 P-1 Series,WIP201610P-R47ML,USD,15000.0,0.02,29.295,8788.5,MGV201610R47M-10,2020-10-15,FCA
MIP2,EMC,,TELTONIKA,12未出,WON20A0141,10,2020-10-21,2020-12-14,2020,December,2020-11-26,TELTONIK,許凱智,DHL,MIP2012 series成品,MIP20121R0MBE,USD,189000.0,0.01,28.875,54573.75,MIP20121R0MBE,2020-12-14,EXW
MIP2,EMC,,TELTONIKA,12未出,WON20A0069,10,2020-10-14,2020-12-14,2020,December,2020-11-11,TELTONIK,許凱智,DHL,MIP2012 series成品,MIP20121R0MBE,USD,360000.0,0.01,28.94,104184.0,MIP20121R0MBE,2020-12-14,EXW
WIP2,WIP,,信昌,待通知,SON20B0318,11,2020-11-16,2020-12-16,2020,December,,信昌,許凱智,EXPRESS,WIP2520 P-1 Series,WIP252012P-1R0ML,NTD,3000.0,0.351,1.0,1053.0,MCS25GD1R0MPMP,2020-12-16,LOC2
MLVS,PC,,Bourns,12未出,AON2090329,9,2020-09-28,2020-12-16,2020,December,2020-11-26,Bourns,沈思明,EXPRESS,MLVS0603 L Free Ser,MLVS0603L04,USD,1168000.0,0.0043,29.295,147131.21,CG0603MLA-5.5ME,2020-12-16,FCA
MLVS,PC,,Bourns,12未出,AON2090329,9,2020-09-28,2020-12-16,2020,December,2020-11-26,Bourns,沈思明,EXPRESS,MLVS0603 L Free Ser,MLVS0603LE08,USD,48000.0,0.005,29.295,7030.8,CG0603MLE-18E,2020-10-07,FCA
EGA0,PC,,Bourns,12未出,AON2090329,9,2020-09-28,2020-12-16,2020,December,2020-11-26,Bourns,沈思明,EXPRESS,EGA0603成品,EGA10603V24B0,USD,125000.0,0.0138,29.295,50533.88,CGA0603MLC-24E,2020-12-16,FCA
MIP2,EMC,,Bourns,12未出,AON2090329,9,2020-09-28,2020-12-16,2020,December,2020-11-26,Bourns,沈思明,EXPRESS,MIP2016-P series成,MPA2016P2R2MBE,USD,3000.0,0.04,29.295,3515.4,CVH201610A-2R2M,2020-10-07,FCA
MIP2,EMC,,Bourns,12未出,AON2090329,9,2020-09-28,2020-12-16,2020,December,2020-11-26,Bourns,沈思明,EXPRESS,MIP2520 series成品,MIP25202R2MBE,USD,129000.0,0.012,29.295,45348.66,CVH252009-2R2M,2020-10-07,FCA
MIP2,EMC,,Bourns,12未出,AON2090329,9,2020-09-28,2020-12-16,2020,December,2020-11-26,Bourns,沈思明,EXPRESS,MIP2520 series成品,MIP25202R2MBE,USD,51000.0,0.012,29.295,17928.54,CVH252009-2R2M,2020-12-02,FCA
MIP2,EMC,,Bourns,12未出,AON2090329,9,2020-09-28,2020-12-16,2020,December,2020-11-26,Bourns,沈思明,EXPRESS,MIP2520 series成品,MIP25202R2MBE,USD,117000.0,0.012,29.295,41130.18,CVH252009-2R2M,2021-01-05,FCA
MIP2,EMC,,Bourns,12未出,AON2090329,9,2020-09-28,2020-12-16,2020,December,2020-11-26,Bourns,沈思明,EXPRESS,MIP2520 series成品,MIP25204R7MBE,USD,27000.0,0.015,29.295,11864.48,CVH252009-4R7M,2020-12-16,FCA
WIP2,WIP,,Bourns,12未出,AON2090329,9,2020-09-28,2020-12-16,2020,December,2020-11-26,Bourns,沈思明,EXPRESS,WIP2520 P-1 Series,WIPC252010P-2R2ML,USD,129000.0,0.028,29.295,105813.54,SRP2510A-2R2M,2020-10-07,FCA
WIP2,WIP,,Bourns,12未出,AON2090329,9,2020-09-28,2020-12-16,2020,December,2020-11-26,Bourns,沈思明,EXPRESS,WIP2520 P-1 Series,WIP252012P-1R0ML,USD,9000.0,0.018,29.295,4745.79,SRP2512-1R0M,2020-12-16,FCA
WIP2,WIP,,Bourns,12未出,AON2090329,9,2020-09-28,2020-12-16,2020,December,2020-11-26,Bourns,沈思明,EXPRESS,WIP2520 P-1 Series,WIPC252012P-2R2ML,USD,6000.0,0.038,29.295,6679.26,SRP2512A-2R2M,2020-12-16,FCA
WIP2,WIP,,Bourns,12未出,AON2090329,9,2020-09-28,2020-12-16,2020,December,2020-11-26,Bourns,沈思明,EXPRESS,WIP2520 P-1 Series,WIPC252012P-R47ML,USD,27000.0,0.038,29.295,30056.67,SRP2512A-R47M,2020-10-07,FCA
WIP2,WIP,,Bourns,12未出,AON2090329,9,2020-09-28,2020-12-16,2020,December,2020-11-26,Bourns,沈思明,EXPRESS,WIP2520 P-1 Series,WIPC252010P-2R2ML,USD,81000.0,0.028,29.295,66441.06,SRP2510A-2R2M,2020-12-16,FCA
MLVS,PC,,Bourns,12未出,AON20A0033,10,2020-10-07,2020-12-16,2020,December,2020-10-27,Bourns,沈思明,EXPRESS,MLVS0603 L Free Ser,MLVS0603L14,USD,16000.0,0.0045,29.19,2101.68,CG0603MLA-18KE,2020-12-16,FCA
MLVS,PC,,Bourns,12未出,AON20A0033,10,2020-10-07,2020-12-16,2020,December,2020-10-27,Bourns,沈思明,EXPRESS,MLVS0603 L Free Ser,MLVS0603L04,USD,168000.0,0.0043,29.19,21086.86,CG0603MLA-5.5ME,2020-12-16,FCA
EGA0,PC,,Bourns,12未出,AON20A0033,10,2020-10-07,2020-12-16,2020,December,2020-10-27,Bourns,沈思明,EXPRESS,EGA0603成品,EGA10603V12B0,USD,420000.0,0.0138,29.19,169185.24,CG0603MLC-12E,2020-12-16,FCA
MLVS,PC,,Bourns,12未出,AON20A0033,10,2020-10-07,2020-12-16,2020,December,2020-10-27,Bourns,沈思明,EXPRESS,MLVS0603 L Free Ser,MLVS0603LE08,USD,96000.0,0.005,29.19,14011.2,CG0603MLE-18E,2020-12-16,FCA
EGA0,PC,,Bourns,12未出,AON20A0033,10,2020-10-07,2020-12-16,2020,December,2020-10-27,Bourns,沈思明,EXPRESS,EGA0603成品,EGA10603V24B0,USD,35000.0,0.0138,29.19,14098.77,CGA0603MLC-24E,2020-12-16,FCA
MIP2,EMC,,Bourns,12未出,AON20A0034,10,2020-10-07,2020-12-16,2020,December,2020-11-06,Bourns,沈思明,EXPRESS,MIP2520 series成品,MIP25201R0MBE,USD,9000.0,0.015,29.19,3940.65,CVH252009-1R0M,2020-12-16,FCA
MIP2,EMC,,Bourns,12未出,AON20A0034,10,2020-10-07,2020-12-16,2020,December,2020-11-06,Bourns,沈思明,EXPRESS,MIP2520 series成品,MIP25201R5MBE,USD,27000.0,0.015,29.19,11821.95,CVH252009-1R5M,2020-12-16,FCA
